user_name,sentiment_gold,sentiment_pred,entities_gold,entities_pred,tweet_id,user_id,created_at,gold_int,pred_int,text
bc_pharmacy,0,0,[],[],1377422407456096260,2992386504,2021-04-01,[],[],"-----, -- -------- ----------- --------- ------- -------- --- --- -- --- ------- --------- ------------- -------- ----- -- --------. ---- --- -- -- -- ---------- ---------- ------ -- ----------- ---- -- - -------. #------- #---------------- #-------- -----://-.--/----------"
hildabast,0,0,[],[],1377422834184585220,200434844,2021-04-01,[],[],"-&---;- ----- ------- ---------- --- --- -- ------: --'- --- --- ------- ----- (-------'- ---------, ------------------/----------, ----------) -----://---.---.--/------/-----/--------/---------------/----/--------------------------------------------------"
base_thai,0,0,[],[],1377423155560517634,2605169240,2021-04-01,[],[],#-------- --- ---------- ----- -- ---------- --- #-------- ------- ---- ----- ------ --- ------- -----://---.-----------.---/--------/-------/-------/--------------------------------------
The_Mykel,0,0,[],[],1377423306043785220,1329209066615414791,2021-04-01,[],[],"---------------- - ---- ---- ------ --- --------- -- --- ---------- ---- -- ------. ------- ------- -------- -- ------------- -----. ------'- ------- ---- ---- -- -- - ------------ ----------, --- - ---'- ----- -- ------- ---- -- --- ---- -----...   --'- ---------- --- --------- - ---- ---- -----"
BenjaminHCCarr,0,0,[],[],1377423469168762881,272005814,2021-04-01,[],[],"----------- ---- ----- --- --- ----- ---- -- - ------- ------- -- #-------’- #--------------, --- ----- -- -------- --- -- --- ---- ---------- #----------- --------—--- -.-.--- -------, ----- ---------- -- #-----------. -----://---.--/-------"
phnompenhpost,0,0,[],[],1377423684709801989,43082514,2021-04-01,[],[],"------ ---,--- ------ ------ --- ------- ---- ----- --------- ----- -------- ---- ---- ----- - ------ -- --- ---------- ----- --- --- ----------- -------- --- --- ------- ---------- ---- -.- ------- ----- -- --- ------- ------- --------- ---- -----."
Rouphael_N,0,0,[],[],1377424358499627010,880857279175720960,2021-04-01,[],[],---------- ---- ------ ---- ------ -- ------ --- ------- ------- ----- ------- --.--- -------. -----://---.-----.---.---/-----------/---------------------------------------------------------------------
Waterfowler365,0,0,[],[],1377424423519592450,41927827,2021-04-01,[],[],"------------ -- ---- ----- ----- -------.  -------- #-, ""-'- ------- --- ------- &---; ------- ----."" -------- #-, ""-'- ------- --- ------- ----."" --, ""-'- ------- --- -------- ----"". -----://-.--/----------"
johnndavis,0,-1,[],[],1377424498698285058,29905232,2021-04-01,[],[],--------: ------ ------: ----------- ----- ----- ----- ---- ---------' ------- ---------: '----- -- -- --- ---- --- -------- ---- ----' ['--- ---- ----------- ---- --- ----- ------------- ---- -- ----- ----- -------- ----- --- ---- ---- ----- --------- ----- -- -----------' -----://-------.---/------------/------/-------------------
ancpublichealth,0,1,[],[],1377424820913106944,4116084852,2021-04-01,[],[],"- ------ --- ----- -- ------ ---- ------ ---- ---------, ----- ---------- --- ------ ----- --- ------ --- ------- --------, --- ----- ----- --- ------ ----, ---- -- ------- --------- ------- -----. --%! ---- ---- ---- ------- ----------- -- ----://---------------------.--- #------- -----://-.--/----------"
vubblePOP,0,0,[],[],1377425176321687552,2722503240,2021-04-01,[],[],------- --------- --- -- ----------- ------- -- ---- --- -----://-------.---/-------- --- -------   💉⚕️🇩🇪  #------- #----------- #------- #----- #------- #-------- #-------- #----------- #--------- #----------
JayGarc9601699,0,-1,"['faint', 'dizzy']","['dizzy', 'faint']",1388282401911148545,736196973364027392,2021-05-01,"[(22, 27, 'ADE'), (35, 40, 'ADE')]","[(35, 40, 'ADE'), (22, 27, 'ADE')]","------- --- ------ -- faint -- --- dizzy ----- ------- &---; ------- ----- -------, --- ---- -----://----.-----.---/----------------------------------------.----?-------=---------&-------=--&----=---- --- ------"
GenBioUSA,0,-1,['Couldn’t breathe'],"['n’t breathe', 'Could']",1388286566217359360,1129062072862437377,2021-05-01,"[(1, 17, 'ADE')]","[(6, 17, 'ADE'), (1, 6, 'ADE')]",‘Couldn’t breathe’: - -------- -------- -- ------- &---; ------- ------- - ----://----.--- ----://----.--/------
KTAR923,0,0,[],[],1388282016823709699,18563796,2021-05-01,[],[],------- ------ --------- --------- ------ -------- -------' ------- --- ------- --- ----- -------- --- ------- ------- -------- ---- ----. -----://----.---/-----/-------/---------------------------------------------------------------------/
citynb,0,0,[],[],1388282016836329476,259810247,2021-05-01,[],[],"----- ------ -------- --- ----------- -------- ------- -- --- ------ ------, -- -- --. --- ------- ------ -- --- -- --- ----------- ------ ------ ------ --- -- ----------- ---- ---------- -------- ------ &---; --- --- ----- ----://--------------.-- -- ---- -------------- --- ---- ---- -----://-.--/----------"
ThePortlandTrib,0,-1,[],[],1388282034997575685,55473790,2021-05-01,[],[],"- ---- -- -------- ------ -- -------- -------- --- --- ----- -- --- --- -- --- ------- &---; ------- ------- ---- ------- ------- -- --------- -------- ------ -- ---------- ------, --------- ---. -----://------------.---/--/--------------------------/--------------------------------------------------------------------------"
NRPublicHealth,1,0,[],[],1388282184885313536,2665916088,2021-05-01,[],[],--- --- -- ----- -- --- -- -----? --- --- ------- --- ----------- -------- ------- -- ------------- ---------- ------ #-------.   ----- ----://-------.--/-------------------- --- - ---- -- ---------- -- ------- --- ----------- -- --- -- ---- -- -----------.  #----------------✌️#-------------- -----://-.--/----------
ValleyVax,0,0,[],[],1388282286756487172,1365120364171431941,2021-05-01,[],[],-- ------------ --- -- --------- -- ---------- ------ ------ -- --/--/---- -- ---------- -- ------- -------- ------- -----://-------.---------------.---/------/------------?---------=----  --/--/-- --:--:--
ValleyVax,0,0,[],[],1388282354901389315,1365120364171431941,2021-05-01,[],[],--- ------------ --- -- --------- -- ---------- ------ ------ -- --/--/---- -- ---------- -- ------- -------- ------- -----://-------.---------------.---/------/------------?---------=----  --/--/-- --:--:--
ValleyVax,0,0,[],[],1388282421276291083,1365120364171431941,2021-05-01,[],[],--- ------------ --- -- --------- -- ---------- ------ ------ -- --/--/---- -- ---------- -- ------- -------- ------- -----://-------.---------------.---/------/------------?---------=----  --/--/-- --:--:--
This_Is_Alex_P,0,-1,[],[],1388282533914324992,1293917392091979776,2021-05-01,[],[],-- ---- ----- - ---’- ---- ---- --- -------- ---- ---- --------- --. -----://---.-------.---/--------/----/--/--/-------------------------------------------------------------------------------.----
CastanetNews,0,0,[],[],1388282783538192384,27044596,2021-05-01,[],[],-&---;- ----- -- ---- (------) -----://---.--/-------
Thesearethedamn,-1,-1,['died'],[],1388282976795078659,3129442343,2021-05-01,"[(65, 69, 'ADE')]",[],"- ------ --- -------- --- ------ -- --- -------- -------- -- --, died -------- ---- --- ------ -----. --. -------- ------, --, --- --- ----- ------ ------ -- --- ----- ---- ------- ------ -- ------- --------, --- ------.   -----://-----------.--.--/----/--/--/---------------------------------------------------------------------/"
CTVLethbridge,0,0,[],[],1388283071020118017,152004319,2021-05-01,[],[],"------ ------ ---- -- -- ------- --- ---,--- ------- &---; ------- -------- ------- ----- ---- ------- -- --- ------- -- --------- --- -- - -------- ------- ------- -----.   -----://---.-------.--/------/-----------/---------------------------------------------------------------------------------.-------?---=--%------------%---------------%-------------&----=------------------------&------------=----------%--+---+-------+%------%--&----------=----------&----------=-------"
stilez,1,1,[],[],1388283286884077593,18745607,2021-05-01,[],[],--------- ----- -- ----/---- ------- ---- --- ------ ------- -- -------- -- ------- ---- -- --- ----------- ------- (----- ----'- --- ---- ------- ----'-- ----- -- -----).
TheHustleEmpire,0,-1,[],[],1388283427531608064,137486677,2021-05-01,[],[],----------- ---- ----- -- --- -------- ------- - --- ---- ------ ------- ----://----.--/------ -----://-.--/----------
JohnkneeBlu3,0,-1,[],[],1388283688689963010,2932858932,2021-05-01,[],[],--------------- ----- --- --- ---? - ---- ---- -’-- ---- ----- ------- -------- ---- ------ ------- -- ------ --- --- ----- ---- --- --- -------
Yogirocket,0,0,[],[],1388284132946501632,2419484437,2021-05-01,[],[],-- --- ------ ----.......--- - ------ -- ---- ---.... -----://------.---/----/--/--/--------------------------------------------------------------------------------------/
ScienceNews,0,0,[],[],1388284532651134980,19402238,2021-05-01,[],[],"------- ------- - ------- --- ----- ----- --, --- ------- -- --------- --- ------- ------- ---. -----://---.-----------.---/-------/----------------------------------------------------------------------"
LukewSavage,-1,-1,[],[],1388284678323548160,283258239,2021-05-01,[],[],- -- ------- --- -- ---- ---- -----://----------.---/----/--/---------------------------------------------------------------- -----://-------.---/---------/------/-------------------
StolfiAlberto,0,0,[],[],1388285380030607361,1329894184531193861,2021-05-01,[],[],"----- ------------- -------------- -------------- ---- --'- ----- ------------ --- ------- -- ---- --- ---------- -------- ---- ------ -----... --- --- ----- ----'- ----- --... ------- ---- -- ------- ------ ""-------------- -- ---------- ---------""? -----://---.----------.---/----/----/--/------------------------------------------------------------------------------"
isearch247,0,0,[],[],1388285452566900741,228010353,2021-05-01,[],[],"----------- ------ ------ --- -- ------------- -- ----- ---- - -----://-------.---/------------------------------------------------------------/  ----------- ---- ------ ---- -- ------- -- ---- -.-. ------------- --- --- -------- ------- -- --- “------ -----,” ------------- - ----- -- --- ---------------- ------ ---- --- ---- ------..."
FujiiPonta,0,-1,[],[],1388285563132801025,1180960296652824576,2021-05-01,[],[],"----- -- ----- -- ------ ------- ---- ------ ------ --- ----- ----------- ----------, ------- --------- ----- ---- --- -------, -- --- --- ------ --- -- ---- ------- ------- --- --------- ---. (---) -----://--.----.-----.---/----------------------------------------.----"
gmanews,0,0,[],[],1388285790699016194,39453212,2021-05-01,[],[],"--- ----------- -- --------- --- ------- -- --- ----- ----- -- ------- ------- - ------- ---- ------'- -------- --------- -- ----- - -.-. ---- --------, ------- ---- --------- ----- ----- ----.  -----://---.----------.---/----/----/------/------/--------------------------------------------------------------/-----/"
alex_n_boyd,0,-1,[],[],1388286600069750785,371975760,2021-05-01,[],[],--- --------- ---- --- --- ----- ----- --------- -- ------ ---- ------- -------- -- ------- ------- ------ ------ --- ------- ---- ---- --------- ------------ -- - ----- ---- --- --- ---- ------- --------. -----://---.-------.---/--------/----/--/--/-------------------------------------------------------------------------------.----?----------=----.--&----------=-------
Milo_who,-1,0,[],['walks'],1399517326366679042,2196183886,2021-06-01,[],"[(154, 159, 'ADE')]","---------------- ------, --- --- --'- ---- ----. -- ---- --- ---- -- --- ------- --- -- ---- ------- -- -- ---- --- ----- ------ ---- . ----- ----- ----- walks ."
pencitycurrent,0,0,[],[],1399516199147421699,799976572988129284,2021-06-01,[],[],"--- ------ ------ ---------- ----- &---; ---- ----- ------- ------ --------, ---- -. ------- ----- -- --- ------ ------- ---------. ----- ---- -- &---; -- -- ----://-----------.---/ -- ----- ----. -----://-.--/----------"
JoeBlow91573170,0,0,[],[],1399517667443167232,1149306947415375872,2021-06-01,[],[],---------------- ----------- -------- --------------- --- --- --- --- ---- -------- --- -- --- -------- ------ ------- --- -------- ---- -- --- --.  -----://---.----------.---/----/-----/----------------------------------------------------------------------------/-------/
PaulCli68311802,0,0,[],[],1399518396278992898,1367574677225431040,2021-06-01,[],[],"----------- ------------- ------------ ------------ ------------- ---- '----------- / ------ -------- ------- ------- ----------- -------': ""-- --- ---- -- -------,--- ------ --- -------- ------ --- --- -- -------- --------------. ---------- ------ -- ----- ---- ---- ---- ------ -- ------------  -------  --  -----  -----  ----  ----..."" -----://-.--/----------"
